loc_id,osm_lat,osm_lon,osm_yaw,wayidx,neighbor,pano_id,gsv_lat,gsv_lon,gsv_yaw
915,55.95928330000000272548,-3.21509039999999979287,1.745575120343038e+02,65,,A6SgFuQ4qOmbVKv2BhqXow,55.95929399999999986903,-3.21509799999999978937,9.740999600000001e+01
916,55.95919605000268859385,-3.21507554989957622382,1.745575243408268e+02,65,,n_75c76jXjYkFE1yDc1isw,55.95923100000000260934,-3.21509100000000014319,1.649700000000000e+02
917,55.95910880000356968367,-3.21506069986610265588,1.745575366456046e+02,65,,X9JobcQ1brwIwPA0p_Cgyg,55.95911399999999957799,-3.21507999999999993790,3.542100000000000e+02
918,55.95902155000268152207,-3.21504584989957731267,1.745575489506095e+02,65,,Sf1qugtQgWzV_W4iTTBuJQ,55.95900600000000224554,-3.21507100000000001216,1.732600000000000e+02
919,55.95893430000000279279,-3.21503100000000019421,1.746928372750787e+02,65,,XjyUCe8PTCHzhqB0nUVGIQ,55.95891600000000210002,-3.21504499999999993065,1.742699900000000e+02
920,55.95884209999999825413,-3.21501569999999992078,1.746847085926499e+02,65,,gJD1i6-5V9tTiBM-fw9u_Q,55.95882000000000289219,-3.21501299999999989865,1.748199900000000e+02
921,55.95875534546294716165,-3.21500128149502240049,1.746847205387259e+02,65,,7TUHv5tjglAyH_3wLY6_Cw,55.95873100000000022192,-3.21499500000000004718,1.744899900000000e+02
922,55.95866859092424761002,-3.21498686305467717972,1.746847324880696e+02,65,,9lX_SSBPUsfWQEzubjsMmA,55.95864100000000007640,-3.21497600000000005593,1.744800000000000e+02
923,55.95858183638383565039,-3.21497244467896603481,1.746847444356402e+02,65,,4fHMFEWMkQ2qWee7EsTU5A,55.95855499999999693728,-3.21496100000000017971,1.750900000000000e+02
924,55.95849508184173970449,-3.21495802636788718942,1.746847563824562e+02,65,,awP2oZ2D0aSFMdMs098Qjw,55.95846600000000137243,-3.21494599999999985940,1.744500000000000e+02
925,55.95840832729796687772,-3.21494360812143975537,1.746847683297298e+02,65,,TdNoFR7-Ta0WAdOUHgdk-Q,55.95837600000000122691,-3.21493099999999998317,1.751299900000000e+02
926,55.95832157275251717010,-3.21492918993962373264,1.746847802777027e+02,65,,yf2ysilpoj4nyEi9t0dT5g,55.95829200000000014370,-3.21491699999999980264,1.751100000000000e+02
927,55.95823481820538347620,-3.21491477182243912125,1.746847922240964e+02,65,,e8A0BV_izihfEnmr25bt3Q,55.95820299999999747342,-3.21490199999999992642,1.752300000000000e+02
