     
leisure id: 23187947
55.9541509,-3.2090341
55.9541928,-3.2091769
55.9542455,-3.2093054
55.9543056,-3.2094139
55.9543737,-3.2095060
55.9544484,-3.2095798
55.9545283,-3.2096337
55.9546117,-3.2096668
55.9546969,-3.2096782
55.9547821,-3.2096678
55.9548656,-3.2096358
55.9549457,-3.2095828
55.9550211,-3.2095095
55.9550886,-3.2094197
55.9551485,-3.2093132
55.9551995,-3.2091927
55.9552404,-3.2090605
55.9552704,-3.2089192
55.9552890,-3.2087719
55.9552957,-3.2086213
55.9552904,-3.2084705
55.9552733,-3.2083226
55.9552446,-3.2081805
55.9552019,-3.2080379
55.9551492,-3.2079127
55.9550825,-3.2077955
55.9550063,-3.2076985
55.9549225,-3.2076239
55.9548332,-3.2075736
55.9547406,-3.2075489
55.9546470,-3.2075503
55.9545547,-3.2075778
55.9544660,-3.2076308
55.9543831,-3.2077079
55.9543073,-3.2078079
55.9542414,-3.2079277
55.9541869,-3.2080646
55.9541451,-3.2082151
55.9541171,-3.2083754
55.9541034,-3.2085416
55.9541046,-3.2087096
55.9541206,-3.2088751
55.9541509,-3.2090341
leisure_type: garden
     
leisure id: 23188163
55.9531918,-3.2155940
55.9531963,-3.2156894
55.9531892,-3.2157920
55.9531663,-3.2159239
55.9530481,-3.2162045
55.9529991,-3.2163001
55.9529187,-3.2165745
55.9528888,-3.2166110
55.9527403,-3.2167925
55.9527534,-3.2168347
55.9527691,-3.2168818
55.9527819,-3.2169259
55.9527853,-3.2169680
55.9528003,-3.2171106
55.9528075,-3.2172421
55.9528107,-3.2173010
55.9528159,-3.2173642
55.9528376,-3.2175159
55.9528397,-3.2176230
55.9528397,-3.2177375
55.9528388,-3.2177644
55.9528356,-3.2177949
55.9528319,-3.2178185
55.9528253,-3.2178375
55.9528162,-3.2178551
55.9528033,-3.2178685
55.9527895,-3.2178748
55.9527767,-3.2178773
55.9526766,-3.2178958
55.9527107,-3.2187763
55.9527188,-3.2189671
55.9527297,-3.2191602
55.9527626,-3.2193324
55.9527957,-3.2194924
55.9528341,-3.2196005
55.9528960,-3.2197287
55.9529610,-3.2198142
55.9531004,-3.2199741
55.9533024,-3.2201682
55.9534828,-3.2195126
55.9536824,-3.2188043
55.9537257,-3.2186517
55.9537510,-3.2185402
55.9537786,-3.2183924
55.9538009,-3.2182294
55.9538168,-3.2180781
55.9538230,-3.2179740
55.9538270,-3.2178454
55.9538231,-3.2177015
55.9538124,-3.2175381
55.9537932,-3.2173795
55.9537544,-3.2171637
55.9537227,-3.2170289
55.9536904,-3.2169116
55.9536268,-3.2167101
55.9536099,-3.2166591
55.9535586,-3.2165067
55.9535295,-3.2164103
55.9535839,-3.2155542
55.9535512,-3.2155276
55.9534820,-3.2154727
55.9534136,-3.2154217
55.9531918,-3.2155940
leisure_type: garden
     
leisure id: 31554971
55.9614416,-3.2141830
55.9616067,-3.2124115
55.9608364,-3.2117953
55.9607851,-3.2119915
55.9607413,-3.2120244
55.9604965,-3.2118246
55.9604613,-3.2119661
55.9604179,-3.2119969
55.9601226,-3.2117482
55.9599739,-3.2123234
55.9600057,-3.2123496
55.9600371,-3.2129096
55.9600370,-3.2132030
55.9601044,-3.2132055
55.9601909,-3.2141314
55.9601976,-3.2144574
55.9609316,-3.2144523
55.9612817,-3.2144445
55.9612808,-3.2143117
55.9613763,-3.2143096
55.9613772,-3.2144424
55.9614167,-3.2144415
55.9614416,-3.2141830
leisure_type: pitch
     
leisure id: 37264174
55.9564071,-3.2149442
55.9566528,-3.2145394
55.9565715,-3.2143792
55.9565415,-3.2143214
55.9564724,-3.2141915
55.9564506,-3.2141506
55.9564309,-3.2141136
55.9564146,-3.2140828
55.9563933,-3.2140429
55.9563733,-3.2140036
55.9563316,-3.2139220
55.9562893,-3.2138393
55.9562513,-3.2137649
55.9562259,-3.2137151
55.9559809,-3.2141188
55.9564071,-3.2149442
leisure_type: pitch
     
leisure id: 77771589
55.9602962,-3.2082835
55.9605102,-3.2081071
55.9607729,-3.2091096
55.9607785,-3.2091461
55.9607811,-3.2091818
55.9607773,-3.2092187
55.9607724,-3.2092506
55.9607647,-3.2092833
55.9607535,-3.2093116
55.9607401,-3.2093398
55.9607266,-3.2093596
55.9607072,-3.2093783
55.9606899,-3.2093862
55.9606670,-3.2093913
55.9606420,-3.2093903
55.9606159,-3.2093783
55.9605901,-3.2093558
55.9605689,-3.2093237
55.9605553,-3.2092826
55.9602962,-3.2082835
leisure_type: garden
     
leisure id: 81093970
55.9556713,-3.2105532
55.9556781,-3.2105413
55.9557031,-3.2104976
55.9556955,-3.2104838
55.9557721,-3.2103239
55.9557747,-3.2103276
55.9558500,-3.2101385
55.9559060,-3.2099321
55.9558943,-3.2099230
55.9558913,-3.2099192
55.9558878,-3.2099135
55.9558837,-3.2099040
55.9558810,-3.2098941
55.9558792,-3.2098815
55.9558789,-3.2098727
55.9558794,-3.2098629
55.9558807,-3.2098542
55.9558824,-3.2098469
55.9558856,-3.2098379
55.9558899,-3.2098296
55.9561540,-3.2093114
55.9562329,-3.2094445
55.9562762,-3.2093611
55.9561977,-3.2092287
55.9564853,-3.2086816
55.9565547,-3.2087973
55.9566464,-3.2086271
55.9565611,-3.2084772
55.9567063,-3.2082285
55.9568447,-3.2079638
55.9569158,-3.2080781
55.9569614,-3.2079623
55.9569707,-3.2079307
55.9569732,-3.2079213
55.9569738,-3.2079105
55.9569729,-3.2078992
55.9569691,-3.2078910
55.9569642,-3.2078855
55.9569587,-3.2078834
55.9567451,-3.2078309
55.9567545,-3.2079763
55.9565938,-3.2083031
55.9565612,-3.2082506
55.9565299,-3.2082002
55.9565218,-3.2081872
55.9562142,-3.2087836
55.9557527,-3.2096785
55.9557608,-3.2096946
55.9557680,-3.2097140
55.9557783,-3.2097529
55.9557845,-3.2097849
55.9557899,-3.2098156
55.9557924,-3.2098424
55.9557940,-3.2098711
55.9557939,-3.2098991
55.9557924,-3.2099296
55.9557896,-3.2099574
55.9557863,-3.2099832
55.9557822,-3.2099995
55.9557780,-3.2100140
55.9557730,-3.2100287
55.9557679,-3.2100417
55.9557616,-3.2100547
55.9557556,-3.2100651
55.9557484,-3.2100750
55.9557418,-3.2100825
55.9557032,-3.2100811
55.9557001,-3.2100821
55.9556965,-3.2100852
55.9556933,-3.2100906
55.9556683,-3.2101995
55.9555672,-3.2103823
55.9556713,-3.2105532
leisure_type: garden
     
leisure id: 83017411
55.9582561,-3.2185968
55.9583767,-3.2180478
55.9580704,-3.2178334
55.9579499,-3.2183823
55.9582561,-3.2185968
leisure_type: pitch
     
leisure id: 91162699
55.9591129,-3.2187863
55.9591515,-3.2188127
55.9591908,-3.2188395
55.9592391,-3.2188726
55.9592713,-3.2188946
55.9590096,-3.2190533
55.9589897,-3.2190395
55.9589458,-3.2190091
55.9591129,-3.2187863
leisure_type: garden
     
leisure id: 93227660
55.9564606,-3.2092475
55.9563585,-3.2094438
55.9563685,-3.2094652
55.9563824,-3.2094960
55.9564027,-3.2094667
55.9564658,-3.2096060
55.9564494,-3.2096297
55.9564640,-3.2096620
55.9564804,-3.2096383
55.9566052,-3.2099138
55.9566196,-3.2098916
55.9566108,-3.2098719
55.9567610,-3.2096496
55.9567722,-3.2096741
55.9567857,-3.2096542
55.9566307,-3.2093059
55.9566459,-3.2092843
55.9566331,-3.2092556
55.9566182,-3.2092768
55.9565573,-3.2091401
55.9565384,-3.2090974
55.9564606,-3.2092475
leisure_type: garden
     
leisure id: 93227666
55.9562922,-3.2102527
55.9562196,-3.2101140
55.9561926,-3.2100563
55.9561864,-3.2100438
55.9561804,-3.2100219
55.9561797,-3.2099880
55.9561833,-3.2099265
55.9561925,-3.2098635
55.9562083,-3.2097910
55.9562416,-3.2096868
55.9562812,-3.2095871
55.9562985,-3.2096167
55.9563611,-3.2097549
55.9563810,-3.2097261
55.9563949,-3.2097567
55.9563738,-3.2097872
55.9564955,-3.2100557
55.9564752,-3.2100866
55.9564377,-3.2100080
55.9563313,-3.2101810
55.9563591,-3.2102412
55.9563208,-3.2103067
55.9562922,-3.2102527
leisure_type: garden
     
leisure id: 93227668
55.9567369,-3.2087044
55.9566100,-3.2089526
55.9566257,-3.2089858
55.9566389,-3.2090156
55.9566636,-3.2089806
55.9567269,-3.2091229
55.9567087,-3.2091487
55.9567231,-3.2091810
55.9567416,-3.2091547
55.9568963,-3.2095021
55.9569090,-3.2094839
55.9568961,-3.2094540
55.9570464,-3.2092342
55.9570710,-3.2092901
55.9570871,-3.2092686
55.9569071,-3.2088584
55.9569216,-3.2088381
55.9569081,-3.2088074
55.9568930,-3.2088286
55.9568007,-3.2086184
55.9567918,-3.2085972
55.9567369,-3.2087044
leisure_type: garden
     
leisure id: 93227675
55.9570561,-3.2081023
55.9570404,-3.2080667
55.9570219,-3.2081233
55.9569951,-3.2081893
55.9569691,-3.2082427
55.9569379,-3.2083082
55.9568639,-3.2084558
55.9568717,-3.2084716
55.9568829,-3.2084972
55.9569072,-3.2084630
55.9570006,-3.2086757
55.9569836,-3.2086994
55.9569977,-3.2087315
55.9570151,-3.2087071
55.9572015,-3.2091318
55.9572101,-3.2091195
55.9572031,-3.2091015
55.9573656,-3.2088795
55.9573904,-3.2089363
55.9574110,-3.2089086
55.9571965,-3.2084198
55.9572120,-3.2083980
55.9571982,-3.2083663
55.9571819,-3.2083890
55.9570561,-3.2081023
leisure_type: garden
     
leisure id: 93234809
55.9572398,-3.2079661
55.9575745,-3.2087481
55.9577464,-3.2085245
55.9577502,-3.2085190
55.9577528,-3.2085136
55.9577549,-3.2085073
55.9577567,-3.2084975
55.9577572,-3.2084896
