     
nature id: 22760984
51.7552681,-1.2448342
51.7552682,-1.2448979
51.7569027,-1.2449089
51.7569002,-1.2448428
51.7552681,-1.2448342
nature_type: water
     
nature id: 27731643
51.7465661,-1.2620056
51.7465267,-1.2618489
51.7464833,-1.2616820
51.7462804,-1.2619179
51.7460092,-1.2622490
51.7459654,-1.2623160
51.7459323,-1.2624114
51.7458886,-1.2625891
51.7458012,-1.2629079
51.7458017,-1.2630185
51.7458058,-1.2631159
51.7458821,-1.2633496
51.7459690,-1.2636094
51.7460884,-1.2639650
51.7461871,-1.2642341
51.7462413,-1.2643845
51.7463101,-1.2645347
51.7463600,-1.2646137
51.7464193,-1.2646719
51.7464964,-1.2647202
51.7465657,-1.2647399
51.7466521,-1.2647350
51.7467664,-1.2647156
51.7468455,-1.2647087
51.7469055,-1.2647333
51.7469615,-1.2647712
51.7470058,-1.2648222
51.7470381,-1.2648890
51.7470689,-1.2649913
51.7470956,-1.2651580
51.7471180,-1.2653424
51.7471150,-1.2655565
51.7470937,-1.2657787
51.7470633,-1.2660374
51.7470218,-1.2663032
51.7470203,-1.2663126
51.7469743,-1.2666202
51.7469443,-1.2667418
51.7468881,-1.2670080
51.7468618,-1.2671767
51.7469227,-1.2674862
51.7469449,-1.2675283
51.7469384,-1.2675593
51.7470192,-1.2679213
51.7470626,-1.2680808
51.7471123,-1.2682413
51.7471898,-1.2684873
51.7473567,-1.2682189
51.7472783,-1.2681037
51.7472157,-1.2678937
51.7471661,-1.2676951
51.7471665,-1.2676305
51.7473560,-1.2678027
51.7473821,-1.2677380
51.7471564,-1.2675282
51.7471210,-1.2674723
51.7471068,-1.2673789
51.7471105,-1.2673302
51.7471169,-1.2672476
51.7471365,-1.2669534
51.7471799,-1.2668040
51.7471984,-1.2666173
51.7472994,-1.2661592
51.7473337,-1.2659201
51.7473689,-1.2657255
51.7473828,-1.2655762
51.7473896,-1.2654760
51.7473620,-1.2653757
51.7473251,-1.2653114
51.7472786,-1.2648909
51.7472295,-1.2647295
51.7471688,-1.2645847
51.7471150,-1.2644933
51.7470757,-1.2644259
51.7470116,-1.2643752
51.7469606,-1.2643652
51.7467950,-1.2643641
51.7466614,-1.2643773
51.7465797,-1.2643323
51.7465215,-1.2642755
51.7464174,-1.2641741
51.7463088,-1.2638720
51.7463005,-1.2637966
51.7463230,-1.2637716
51.7463287,-1.2634450
51.7462609,-1.2633869
51.7461592,-1.2632136
51.7461499,-1.2631105
51.7461358,-1.2629779
51.7461298,-1.2628207
51.7461464,-1.2627071
51.7462300,-1.2625015
51.7463122,-1.2623160
51.7463861,-1.2622441
51.7464667,-1.2621285
51.7465661,-1.2620056
nature_type: water
     
nature id: 59837603
51.7464363,-1.2670888
51.7465360,-1.2667991
51.7446162,-1.2650611
51.7445033,-1.2653078
51.7464363,-1.2670888
nature_type: wood
     
nature id: 81520226
51.7561449,-1.2693680
51.7561095,-1.2693247
51.7558466,-1.2690039
51.7558286,-1.2690406
51.7561293,-1.2694061
51.7562535,-1.2695663
51.7563182,-1.2696518
51.7563371,-1.2697060
51.7563508,-1.2697495
51.7563791,-1.2697884
51.7564155,-1.2698212
51.7564467,-1.2698387
51.7564877,-1.2698471
51.7565321,-1.2698891
51.7565921,-1.2699494
51.7566797,-1.2700131
51.7569036,-1.2701688
51.7569383,-1.2701897
51.7572723,-1.2703826
51.7574500,-1.2704819
51.7576744,-1.2706081
51.7578581,-1.2706923
51.7579623,-1.2707247
51.7580671,-1.2707506
51.7581900,-1.2707721
51.7584244,-1.2708002
51.7586595,-1.2708358
51.7589167,-1.2708606
51.7590723,-1.2708779
51.7591147,-1.2708805
51.7591384,-1.2708824
51.7591604,-1.2708833
51.7595004,-1.2708876
51.7597462,-1.2708897
51.7600814,-1.2708951
51.7604568,-1.2708897
51.7609122,-1.2708962
51.7612562,-1.2708973
51.7614372,-1.2709081
51.7616482,-1.2709156
51.7617991,-1.2709275
51.7619641,-1.2709437
51.7619982,-1.2709428
51.7621242,-1.2709396
51.7621846,-1.2709144
51.7623166,-1.2709146
51.7623505,-1.2709394
51.7623977,-1.2709699
51.7624587,-1.2709773
51.7628623,-1.2710076
51.7630055,-1.2709972
51.7631879,-1.2709750
51.7636013,-1.2709435
51.7637840,-1.2709283
51.7640769,-1.2709150
51.7643352,-1.2709040
51.7645092,-1.2708611
51.7646031,-1.2708347
51.7647758,-1.2707609
51.7648872,-1.2706876
51.7650130,-1.2706058
51.7651015,-1.2705556
51.7651976,-1.2705154
51.7653857,-1.2704640
51.7656151,-1.2704026
51.7657306,-1.2703748
51.7658504,-1.2703400
51.7660629,-1.2702674
51.7663048,-1.2701862
51.7669031,-1.2700221
51.7672082,-1.2699455
51.7673705,-1.2699110
51.7673901,-1.2699056
51.7674995,-1.2698755
51.7675312,-1.2698715
51.7675645,-1.2698627
51.7675657,-1.2698023
51.7675278,-1.2697730
51.7674409,-1.2697679
51.7674008,-1.2697683
51.7673538,-1.2697718
51.7672990,-1.2697803
51.7672416,-1.2697866
51.7671660,-1.2698069
51.7670899,-1.2698274
51.7670179,-1.2698468
51.7669423,-1.2698671
51.7668693,-1.2698867
51.7667940,-1.2699070
51.7667157,-1.2699280
51.7666519,-1.2699452
51.7665695,-1.2699620
51.7665026,-1.2699833
51.7664371,-1.2700040
51.7663702,-1.2700253
51.7663013,-1.2700471
51.7662388,-1.2700670
51.7661707,-1.2700886
51.7660934,-1.2701139
51.7660412,-1.2701310
51.7659864,-1.2701503
51.7657810,-1.2702163
51.7656776,-1.2702517
51.7656163,-1.2702672
51.7655598,-1.2702827
51.7655017,-1.2702985
51.7654533,-1.2703118
51.7653902,-1.2703290
51.7653460,-1.2703411
51.7652969,-1.2703546
51.7652454,-1.2703686
51.7651844,-1.2703894
51.7651187,-1.2704164
51.7650520,-1.2704452
51.7650035,-1.2704631
51.7649537,-1.2704890
51.7648784,-1.2705322
51.7648164,-1.2705806
51.7647522,-1.2706203
51.7646806,-1.2706517
51.7646388,-1.2706770
51.7645892,-1.2706876
51.7645409,-1.2707023
51.7644940,-1.2707171
51.7644312,-1.2707393
51.7643736,-1.2707568
51.7643084,-1.2707618
51.7642491,-1.2707663
51.7641831,-1.2707714
51.7641196,-1.2707762
51.7640738,-1.2707797
51.7640220,-1.2707838
51.7639602,-1.2707865
51.7639032,-1.2707890
51.7638391,-1.2707918
51.7637718,-1.2707948
51.7637232,-1.2707969
51.7636747,-1.2707991
51.7636121,-1.2708018
51.7635479,-1.2708047
51.7634822,-1.2708075
51.7634188,-1.2708103
51.7633551,-1.2708147
51.7633051,-1.2708181
51.7632597,-1.2708212
51.7632072,-1.2708248
51.7631495,-1.2708287
51.7630574,-1.2708417
51.7629941,-1.2708506
51.7629590,-1.2708555
51.7629377,-1.2708549
51.7628852,-1.2708535
51.7628367,-1.2708522
51.7627748,-1.2708505
51.7627114,-1.2708488
51.7626488,-1.2708430
51.7625799,-1.2708365
51.7625213,-1.2708310
51.7624971,-1.2708287
51.7624038,-1.2708187
51.7623241,-1.2708329
51.7622903,-1.2708385
51.7622502,-1.2708439
51.7622337,-1.2708414
51.7621859,-1.2708341
51.7621321,-1.2707998
51.7619952,-1.2707906
51.7619284,-1.2707873
51.7617940,-1.2707690
51.7617036,-1.2707661
51.7613428,-1.2707607
51.7607578,-1.2707449
51.7601763,-1.2707444
51.7595784,-1.2707470
51.7591428,-1.2707361
51.7591191,-1.2707342
51.7590388,-1.2707324
51.7588243,-1.2707136
51.7586258,-1.2706876
51.7584209,-1.2706650
51.7583180,-1.2706389
51.7582673,-1.2706208
51.7582059,-1.2706124
51.7581251,-1.2706093
51.7580033,-1.2705719
51.7578833,-1.2705239
51.7577941,-1.2704934
51.7577076,-1.2704605
51.7576595,-1.2704354
51.7576420,-1.2703629
51.7575693,-1.2703842
51.7575452,-1.2703743
51.7574762,-1.2703369
51.7572377,-1.2702065
51.7570540,-1.2700844
51.7569370,-1.2700006
51.7569085,-1.2699806
51.7568457,-1.2699379
51.7568665,-1.2698555
51.7568287,-1.2698273
51.7568075,-1.2699265
51.7567602,-1.2698944
51.7566049,-1.2697556
51.7565147,-1.2696724
51.7564200,-1.2695621
51.7562555,-1.2693045
51.7560415,-1.2689694
51.7557821,-1.2685249
51.7556669,-1.2683319
51.7554789,-1.2680053
51.7552296,-1.2676078
51.7551049,-1.2674102
51.7550487,-1.2673308
51.7549717,-1.2672011
51.7549160,-1.2671012
51.7547785,-1.2668189
51.7546335,-1.2665137
51.7545405,-1.2663085
51.7543870,-1.2659636
51.7541754,-1.2654562
51.7539855,-1.2650160
51.7539269,-1.2648909
51.7538627,-1.2647985
51.7537777,-1.2649878
51.7538348,-1.2650572
51.7539019,-1.2651289
51.7539794,-1.2652777
51.7540975,-1.2655485
51.7542146,-1.2658102
51.7543270,-1.2660674
51.7545051,-1.2664740
51.7546585,-1.2668151
51.7548319,-1.2671447
51.7550114,-1.2674613
51.7552144,-1.2678054
51.7553769,-1.2680801
51.7555441,-1.2683677
51.7557420,-1.2686912
51.7558813,-1.2689239
51.7559644,-1.2690628
51.7561382,-1.2692863
51.7561704,-1.2693359
51.7561713,-1.2693756
51.7561571,-1.2693825
51.7561449,-1.2693680
nature_type: water
     
nature id: 95099124
51.7403069,-1.2424609
51.7405883,-1.2420462
51.7408765,-1.2421207
51.7411095,-1.2423616
51.7411771,-1.2423844
51.7412680,-1.2421633
51.7417601,-1.2422713
51.7434975,-1.2427197
51.7436580,-1.2421272
51.7437063,-1.2421769
51.7435390,-1.2429651
51.7413246,-1.2423985
51.7412700,-1.2426807
51.7418951,-1.2435472
51.7423734,-1.2433219
51.7424830,-1.2434882
51.7428234,-1.2435471
51.7429639,-1.2435372
51.7430364,-1.2435931
51.7431772,-1.2439544
51.7432579,-1.2440285
51.7430643,-1.2447756
51.7400781,-1.2435794
51.7398335,-1.2435302
51.7398133,-1.2435257
51.7396596,-1.2434935
51.7398821,-1.2430885
51.7403069,-1.2424609
nature_type: wood
     
nature id: 96832523
51.7605577,-1.2428371
51.7615907,-1.2443416
51.7613285,-1.2444414
51.7606798,-1.2453842
51.7604563,-1.2452538
51.7600745,-1.2451485
51.7600124,-1.2454917
51.7598969,-1.2455276
51.7597640,-1.2454523
51.7596671,-1.2453792
51.7595580,-1.2452448
51.7594281,-1.2451250
51.7593572,-1.2450605
51.7592903,-1.2449776
51.7592235,-1.2448982
51.7591607,-1.2448029
51.7590901,-1.2446339
51.7590698,-1.2445120
51.7590650,-1.2444107
51.7590811,-1.2443266
51.7591270,-1.2441418
51.7591677,-1.2440871
51.7591819,-1.2440699
51.7597866,-1.2435276
51.7604549,-1.2428230
51.7605577,-1.2428371
nature_type: swamp
     
nature id: 109230100
51.7481727,-1.2673331
51.7485179,-1.2672133
51.7485196,-1.2672127
51.7488085,-1.2671124
51.7487986,-1.2669055
51.7490951,-1.2669055
51.7490911,-1.2665820
51.7492073,-1.2666143
51.7491543,-1.2664842
51.7489419,-1.2664359
51.7483304,-1.2662233
51.7481115,-1.2661233
51.7478019,-1.2660734
51.7473337,-1.2659201
51.7472994,-1.2661592
51.7471984,-1.2666173
51.7471799,-1.2668040
51.7471365,-1.2669534
51.7472742,-1.2670542
51.7473373,-1.2670844
51.7474702,-1.2671480
51.7475997,-1.2671454
51.7477093,-1.2672553
51.7480099,-1.2673224
51.7481168,-1.2673294
51.7481727,-1.2673331
nature_type: scrub
     
nature id: 112185733
51.7509866,-1.2477229
51.7509942,-1.2477119
51.7509989,-1.2476955
51.7509987,-1.2476733
51.7509926,-1.2476557
51.7509842,-1.2476455
51.7509707,-1.2476412
51.7509565,-1.2476494
51.7509504,-1.2476591
51.7509457,-1.2476760
51.7509456,-1.2476943
51.7509488,-1.2477076
51.7509587,-1.2477236
51.7509674,-1.2477287
51.7509781,-1.2477284
51.7509866,-1.2477229
nature_type: water
     
nature id: 112185734
51.7505211,-1.2481662
