51.8830307,-0.3859032
51.8836744,-0.3831992
51.8964752,-0.4001099
51.8959091,-0.4014218
51.8958031,-0.4009106
51.8957595,-0.4013929
51.8960355,-0.4011236
51.8966319,-0.4003388
51.8881479,-0.3905996
51.8874424,-0.3900610
51.8851324,-0.3783186
51.8843561,-0.3800267
51.8879658,-0.3903236
51.8876566,-0.3900980
51.8875945,-0.3903807
51.8947684,-0.4019842
51.8926257,-0.4009629
51.8925069,-0.4009557
51.8914915,-0.3770608
51.8974727,-0.3888327
51.9003121,-0.3926089
51.8952639,-0.3816045
51.8972493,-0.4001737
51.8968129,-0.3999414
51.8840000,-0.3809294
51.8949937,-0.4025494
51.8961261,-0.3805907
51.8920788,-0.4015260
51.8921537,-0.4011808
51.8871403,-0.3919028
51.8866579,-0.3927297
51.8871404,-0.3933925
51.8912836,-0.3991321
51.8922447,-0.4007238
51.8908254,-0.4003062
51.8921406,-0.3977193
51.8941964,-0.3962143
51.8931339,-0.3898893
51.8956359,-0.3938876
51.8898966,-0.3851722
51.8866712,-0.3942023
51.8891990,-0.3977266
51.8860885,-0.3950606
51.8896857,-0.3968832
51.8902141,-0.3958639
51.8903324,-0.4013693
51.8845581,-0.4008543
51.8840834,-0.3965425
51.8875236,-0.4025045
51.8984039,-0.4018842
51.8983245,-0.3997599
51.8843594,-0.4020774
51.8983031,-0.3926285
51.8921084,-0.3969459
51.8907557,-0.3948676
51.8899484,-0.3922443
51.8946454,-0.3956749
51.8961226,-0.3979755
51.8977436,-0.3980836
51.8987411,-0.3973465
51.8898707,-0.3814710
51.8822789,-0.3991049
51.8878958,-0.3905641
51.8879031,-0.3895643
51.8875662,-0.3909861
51.8879258,-0.3905150
51.8879788,-0.3890268
51.8933279,-0.3963291
51.8943124,-0.3960906
51.8954251,-0.3943307
51.8963784,-0.3938144
51.8969759,-0.3922867
51.8973821,-0.3914043
51.8976868,-0.3903966
51.8968799,-0.3893918
51.8967199,-0.3896854
51.8970763,-0.3896655
51.8973143,-0.3885454
51.8966234,-0.3916066
51.8957617,-0.3897821
51.8963266,-0.3905058
51.8949480,-0.3928934
51.8927446,-0.3967155
51.8888178,-0.3982761
51.8886648,-0.3996384
51.8882545,-0.4007929
51.8882907,-0.4004330
51.8884220,-0.4007432
51.8884082,-0.4004830
51.8882180,-0.4005084
51.8964784,-0.3901899
51.8890346,-0.4030108
51.8827617,-0.3984431
51.8849600,-0.4010547
51.8842101,-0.3988996
51.8852462,-0.3998207
51.8845618,-0.3976857
51.8872635,-0.3988186
51.8852699,-0.3930459
51.8856205,-0.3943359
51.8857224,-0.3923651
51.8967486,-0.4004439
51.8958617,-0.3885804
51.8953188,-0.3890525
51.8945772,-0.3903185
51.8950509,-0.3813755
51.8948022,-0.3816540
51.8949292,-0.3821411
51.8906575,-0.3917776
51.8914709,-0.3913755
51.8857701,-0.3918733
51.8873078,-0.3936213
51.8918316,-0.3982288
51.8876072,-0.3994231
51.8856890,-0.3967478
51.8967091,-0.4065620
51.8873022,-0.3915472
51.8925613,-0.3907147
51.8922923,-0.3910052
51.8917229,-0.3912412
51.8908426,-0.3916698
51.8926793,-0.3917823
51.8895246,-0.3862631
51.8889949,-0.3871214
51.8884054,-0.3879319
51.8946251,-0.3988961
51.8938005,-0.3975061
51.8958015,-0.3960692
51.8959603,-0.3955757
51.8968651,-0.3983416
51.8950767,-0.3981558
51.8956009,-0.3974941
51.8946097,-0.3975283
51.8959339,-0.4025280
51.8952850,-0.4030644
51.8940562,-0.4001611
51.8937835,-0.4015478
51.8920193,-0.4004886
51.8866742,-0.3981882
51.8880903,-0.3885545
51.8905221,-0.4024169
51.8890905,-0.4031709
51.8881581,-0.3783440
51.8889792,-0.3796958
51.8881587,-0.3755639
51.8889660,-0.3780650
51.8889527,-0.3787088
51.8872202,-0.3773409
51.8876284,-0.3778934
51.8885289,-0.3786873
51.8868073,-0.3804683
51.8859994,-0.3794598
51.8850386,-0.3793746
51.8847961,-0.3790583
51.8847411,-0.3837513
51.8852312,-0.3848457
51.8854431,-0.3809618
51.8887938,-0.3816485
51.8874788,-0.3811250
51.8864099,-0.3800391
