loc_id,osm_lat,osm_lon,osm_yaw,wayidx,neighbor,pano_id,gsv_lat,gsv_lon,gsv_yaw
1303,48.86770172577239890188,2.34765162404282801134,2.478248381750868e+02,102,,etI9MSfAXtmxpf5BLav_7g,48.86770099999999672491,2.34766699999999994830,2.469300000000000e+02
1304,48.86766901295057152765,2.34752961194164999625,2.478247462735227e+02,102,,870-m94xys0Nma-7eDv3UQ,48.86766699999999730153,2.34753699999999998482,2.468400000000000e+02
1305,48.86763630000000091513,2.34740759999999992758,2.477065003591002e+02,102,,6EIYyp3Er9GYpDF6b8retA,48.86763400000000245882,2.34740999999999999659,2.640900000000000e+02
1306,48.86801470000000335858,2.34879579999999998918,1.568830256750187e+02,103,,4QOGbbKS9ApgLyrBgAj04g,48.86801899999999676538,2.34881500000000009720,1.253100000000000e+02
1307,48.86793749999999647571,2.34884590000000015309,1.568956900525019e+02,103,,dWZ-jtWS1r6NGgiOhq0_jw,48.86797899999999827969,2.34884499999999984965,1.603700000000000e+02
1308,48.86787305000755310402,2.34888770005383884509,1.568957215411381e+02,103,,oVki4hTQ6R-7-pcX6DtKjg,48.86788500000000112777,2.34889500000000017721,1.613600000000000e+02
1309,48.86780859999999648835,2.34892950000000011457,1.761050244622711e+02,103,,RG0JAf6p-yCl8bmthQH13w,48.86778900000000191994,2.34892900000000004468,1.730699900000000e+02
1310,48.86771585000040118985,2.34893910001779415708,1.761050316932546e+02,103,,sx8Jkl7u7pms6VgQx6y8_w,48.86772899999999708598,2.34894999999999987139,1.736200000000000e+02
1311,48.86762310000000297805,2.34894869999999977850,2.281367911895628e+02,103,,9I8EaLkk488lD7MCtox1YQ,48.86763599999999740930,2.34894999999999987139,1.822099900000000e+02
1312,48.86759740000000107329,2.34890510000000007906,2.780657904104860e+02,103,,GdV4DRx0vw2ateApFANlJw,48.86760600000000209775,2.34887800000000002143,8.613000000000000e+01
1313,48.86760970007527760117,2.34877315003243491986,2.780656910209896e+02,103,,1lQDeLpYqpumGR8s_a6Xow,48.86761099999999657939,2.34882400000000002294,2.767700000000000e+02
1314,48.86762199999999722877,2.34864119999999987343,2.806454847684302e+02,103,,bIyD0MVjtFGvKqIiS5Cf2g,48.86762600000000134060,2.34867500000000006821,2.796900000000000e+02
1315,48.86953979999999830852,2.35254729999999989687,3.224216315466999e+02,104,,4B2llsqA8LqKpyvAlNYeog,48.86952699999999794045,2.35258900000000004127,1.583000000000000e+01
1316,48.86958159999999651291,2.35249839999999998952,3.181677572990142e+02,104,,zr9XNTptlE1X44_1_5Y55A,48.86960700000000201726,2.35248699999999999477,2.957100000000000e+02
1317,48.86960100000000295495,2.35247200000000011855,2.968425259832156e+02,104,,48xQQBTaGYhtpz2_YrJiCA,48.86961000000000154841,2.35247399999999995401,2.941100000000000e+02
1318,48.86962539999999677320,2.35239870000000017569,2.892243529067283e+02,104,,-kQy6hCvIX10gjY-50mAwQ,48.86962799999999873535,2.35239699999999984925,2.903400000000000e+02
1319,48.86965866684855086532,2.35225366685952019807,2.892242436724376e+02,104,,xb8zdZ_m-fh-S_Ootp_-YQ,48.86965000000000003411,2.35230700000000014782,2.881999800000000e+02
1320,48.86969193351522022795,2.35210863352618648747,2.892241344244947e+02,104,,5VrgR-yDHCCKt7lKKyV-1Q,48.86969299999999805095,2.35212000000000021060,2.898500000000000e+02
1321,48.86972519999999775564,2.35196359999999993207,2.892241344244947e+02,104,,yZHSfbpizpFFuhJJBWXvcA,48.86973199999999906140,2.35194500000000017437,2.890800000000000e+02
1322,48.86972519999999775564,2.35196359999999993207,2.892094187436028e+02,105,,yZHSfbpizpFFuhJJBWXvcA,48.86973199999999906140,2.35194500000000017437,2.890800000000000e+02
1323,48.86975960009742436796,2.35181350010319611954,2.892093056734541e+02,105,,OA1KRL5sZI_WspKiGqxlZA,48.86975100000000082900,2.35186800000000006960,2.889700000000000e+02
1324,48.86979399999999884585,2.35166340000000007038,2.654015223746606e+02,105,,9r9qQBvdc4RNUGk1wuxU8Q,48.86980299999999743932,2.35165200000000007563,2.712100000000000e+02
1325,48.86978690000000113969,2.35152919999999987510,2.634630505877006e+02,105,,ELK8GxJUhQir5ej8EO2vyw,48.86979600000000090176,2.35158500000000003638,2.648800000000000e+02
1326,48.86977715036169911400,2.35139984987397454574,2.634629531584698e+02,105,,1X8KXa_sHFkCH0T36GGXzg,48.86977199999999754709,2.35135499999999986187,2.619400000000000e+02
1327,48.86976740057871637646,2.35127049979835822668,2.634628557334846e+02,105,,CxQ_agxfeB7DVQaR6KRPAg,48.86976599999999848478,2.35128700000000012693,2.629300000000000e+02
1328,48.86975765065105292706,2.35114114977315180610,2.634627583105315e+02,105,,EAkNcJ9n5UNTFL6DD3iDXQ,48.86975499999999783540,2.35115199999999990865,2.638600000000000e+02
1329,48.86974790057872297666,2.35101179979835617218,2.634626608686092e+02,105,,PY4jv78tUjzG0YqXXyfkDQ,48.86974500000000176669,2.35102900000000003544,2.628700000000000e+02
1330,48.86973815036169810355,2.35088244987397176899,2.634625634434975e+02,105,,PNZFZM93UdPWmvdWqeZxng,48.86973700000000064847,2.35084399999999993369,2.678400000000000e+02
1331,48.86972839999999962401,2.35075309999999992883,2.721894120050824e+02,105,,k-hIVQe-1KGtYQgGb_lKvw,48.86973499999999859256,2.35078999999999993520,2.680800000000000e+02
1332,48.86973220029623377059,2.35060197503443246703,2.721892981790096e+02,105,,7coo6CcqkZRW_eUtvum9IA,48.86973199999999906140,2.35061400000000020327,2.714300000000000e+02
1333,48.86973600039498677461,2.35045085004590914579,2.721891843437985e+02,105,,uikLdBV1FtNpijQzaV-HNQ,48.86973499999999859256,2.35047300000000003450,2.735400000000000e+02
1334,48.86973980029623731980,2.35029972503443129739,2.721890705177431e+02,105,,L89OVfT8zH5uHPnbH7HJwQ,48.86974099999999765487,2.35033700000000012054,2.737700000000000e+02
1335,48.86974359999999961701,2.35014859999999981000,2.752088950195060e+02,105,,Frw_k5bDJfgWAWCxFnbXTQ,48.86975000000000335376,2.35015399999999985425,2.736800000000000e+02
1336,48.86975226684731410387,2.35000406671673589543,2.752087861517876e+02,105,,bOJBiwG5HLkaMvneKyfS5w,48.86975900000000194723,2.34996699999999991704,2.763000000000000e+02
