51.4837419,-3.1800577
51.4814431,-3.1797130
51.4770288,-3.1741320
51.4813141,-3.1804593
51.4777710,-3.1776201
51.4795628,-3.1790670
51.4795654,-3.1675812
51.4791224,-3.1683231
51.4784962,-3.1703683
51.4767175,-3.1675366
51.4770606,-3.1660872
51.4773806,-3.1644806
51.4772513,-3.1643631
51.4770743,-3.1643679
51.4789271,-3.1665927
51.4796337,-3.1674788
51.4789773,-3.1664747
51.4852850,-3.1639215
51.4912483,-3.1558413
51.4842021,-3.1754446
51.4847284,-3.1728198
51.4811864,-3.1705538
51.4807613,-3.1709655
51.4803901,-3.1714827
51.4798817,-3.1726338
51.4793220,-3.1723297
51.4798702,-3.1712119
51.4830275,-3.1703369
51.4838161,-3.1680948
51.4926186,-3.1558164
51.4927392,-3.1553759
51.4924809,-3.1553902
51.4921897,-3.1550773
51.4925372,-3.1558003
51.4925195,-3.1716803
51.4920551,-3.1713249
51.4849421,-3.1648413
51.4858263,-3.1701467
51.4916114,-3.1548298
51.4915875,-3.1541929
51.4918726,-3.1546442
51.4913783,-3.1546911
51.4820983,-3.1710349
51.4816158,-3.1725563
51.4815349,-3.1726242
51.4926792,-3.1557856
51.4782999,-3.1787744
51.4776346,-3.1781651
51.4766011,-3.1766178
51.4798705,-3.1808712
51.4923282,-3.1470342
51.4781830,-3.1606828
51.4777522,-3.1602936
51.4802811,-3.1621863
51.4786618,-3.1607860
51.4782017,-3.1610504
51.4786092,-3.1610882
51.4902640,-3.1808108
51.4903397,-3.1805429
51.4864010,-3.1730002
51.4860044,-3.1732009
51.4861521,-3.1730244
51.4933304,-3.1775084
51.4916339,-3.1791244
51.4908104,-3.1776114
51.4909012,-3.1777478
51.4886809,-3.1742066
51.4900364,-3.1799470
51.4922714,-3.1805614
51.4877826,-3.1735020
51.4872566,-3.1747493
51.4892300,-3.1784099
51.4901977,-3.1785834
51.4867132,-3.1752745
51.4863396,-3.1767957
51.4868628,-3.1731544
51.4869089,-3.1591787
51.4874353,-3.1575861
51.4880503,-3.1555553
51.4882918,-3.1546690
51.4885143,-3.1538168
51.4887440,-3.1530315
51.4891494,-3.1523796
51.4895785,-3.1517592
51.4911467,-3.1505731
51.4889361,-3.1481454
51.4802102,-3.1797548
51.4833415,-3.1748967
51.4850786,-3.1775574
51.4845266,-3.1788393
51.4852781,-3.1801108
51.4859672,-3.1786422
51.4856618,-3.1763782
51.4871491,-3.1823511
51.4878242,-3.1809102
51.4881683,-3.1587328
51.4865524,-3.1608081
51.4907392,-3.1507912
51.4880717,-3.1506541
51.4875656,-3.1512622
51.4870618,-3.1518630
51.4865630,-3.1524940
51.4861003,-3.1530278
51.4892262,-3.1543966
51.4878633,-3.1562356
51.4872849,-3.1558232
51.4890872,-3.1494506
51.4886857,-3.1499318
51.4900064,-3.1512989
51.4905355,-3.1509417
51.4895788,-3.1487622
51.4896598,-3.1488896
51.4901054,-3.1494782
51.4840379,-3.1533146
51.4845888,-3.1527212
51.4850675,-3.1521844
51.4855427,-3.1516821
51.4860081,-3.1511863
51.4864870,-3.1506655
51.4869775,-3.1501173
51.4879330,-3.1489202
51.4874002,-3.1478062
51.4876797,-3.1474756
51.4869430,-3.1483654
51.4864835,-3.1489241
51.4860265,-3.1494872
51.4855338,-3.1499574
51.4850361,-3.1504236
51.4845400,-3.1508959
51.4835066,-3.1519161
51.4874824,-3.1494869
51.4863065,-3.1470227
51.4859924,-3.1469524
51.4857613,-3.1472124
51.4853173,-3.1476396
