     
leisure id: 14345393
43.6731711,-79.3562312
43.6729108,-79.3573497
43.6726529,-79.3579101
43.6729012,-79.3581590
43.6726343,-79.3587427
43.6725846,-79.3590345
43.6725722,-79.3593092
43.6726095,-79.3595066
43.6725908,-79.3595731
43.6725305,-79.3595209
43.6724130,-79.3593947
43.6719096,-79.3588702
43.6718751,-79.3589244
43.6709519,-79.3580217
43.6706601,-79.3577471
43.6702317,-79.3574810
43.6696543,-79.3570947
43.6690299,-79.3568998
43.6679160,-79.3565626
43.6674068,-79.3564167
43.6668170,-79.3562536
43.6668588,-79.3560978
43.6669505,-79.3558645
43.6670761,-79.3553344
43.6671419,-79.3550069
43.6669323,-79.3549194
43.6672142,-79.3534672
43.6673507,-79.3535272
43.6674176,-79.3535520
43.6674831,-79.3535648
43.6675772,-79.3535621
43.6676525,-79.3535395
43.6677698,-79.3534919
43.6678726,-79.3534503
43.6679684,-79.3534135
43.6679688,-79.3534200
43.6679731,-79.3534422
43.6680076,-79.3534295
43.6680033,-79.3534073
43.6680026,-79.3534005
43.6680640,-79.3533744
43.6684246,-79.3532330
43.6684833,-79.3532114
43.6685376,-79.3531973
43.6686627,-79.3531765
43.6689064,-79.3531409
43.6690959,-79.3531155
43.6691987,-79.3531014
43.6692845,-79.3530980
43.6693708,-79.3531109
43.6694441,-79.3531396
43.6695081,-79.3531688
43.6695644,-79.3532030
43.6696197,-79.3532416
43.6697686,-79.3533804
43.6698210,-79.3534300
43.6698175,-79.3534353
43.6698082,-79.3534541
43.6698386,-79.3534826
43.6698479,-79.3534638
43.6698508,-79.3534575
43.6700573,-79.3536500
43.6702051,-79.3537874
43.6702890,-79.3538672
43.6703206,-79.3538786
43.6703715,-79.3539262
43.6705320,-79.3540771
43.6706875,-79.3542225
43.6708405,-79.3543547
43.6709409,-79.3544271
43.6710471,-79.3544975
43.6710759,-79.3545160
43.6711784,-79.3545748
43.6712377,-79.3546115
43.6714261,-79.3547120
43.6715234,-79.3547671
43.6717194,-79.3548844
43.6718557,-79.3549716
43.6719880,-79.3550632
43.6721093,-79.3551533
43.6721721,-79.3552036
43.6721707,-79.3552115
43.6721629,-79.3552290
43.6721913,-79.3552530
43.6721991,-79.3552354
43.6722027,-79.3552287
43.6724411,-79.3554363
43.6726292,-79.3556180
43.6728174,-79.3558093
43.6730381,-79.3560297
43.6731652,-79.3561605
43.6731711,-79.3562312
leisure_type: park
     
leisure id: 22913944
43.6601491,-79.3845455
43.6602465,-79.3840569
43.6601115,-79.3839995
43.6600676,-79.3838876
43.6601033,-79.3837030
43.6600271,-79.3835151
43.6600547,-79.3833366
43.6596047,-79.3831272
43.6595573,-79.3833169
43.6594295,-79.3832584
43.6593380,-79.3836713
43.6589247,-79.3835081
43.6588951,-79.3836844
43.6590685,-79.3837594
43.6591146,-79.3837192
43.6592593,-79.3837751
43.6592940,-79.3838790
43.6592400,-79.3841705
43.6601491,-79.3845455
leisure_type: park
     
leisure id: 22979116
43.6555491,-79.3726120
43.6540933,-79.3719818
43.6545968,-79.3696227
43.6550704,-79.3697584
43.6560642,-79.3701862
43.6560572,-79.3702244
43.6559576,-79.3706980
43.6559325,-79.3708158
43.6559270,-79.3708418
43.6559243,-79.3708540
43.6558265,-79.3713152
43.6558229,-79.3713293
43.6557562,-79.3716419
43.6556430,-79.3721722
43.6556250,-79.3722565
43.6556188,-79.3722857
43.6555793,-79.3724706
43.6555491,-79.3726120
leisure_type: park
     
leisure id: 23143716
43.6504626,-79.3723023
43.6500406,-79.3743071
