loc_id,osm_lat,osm_lon,osm_yaw,wayidx,neighbor,pano_id,gsv_lat,gsv_lon,gsv_yaw
1,51.19236680000000205837,0.27198850000000002192,1.803533831712920e+01,1,,HQsv542R_zQd_bYKpfGwyQ,51.19236800000000187083,0.27208900000000002528,3.015000000000000e+01
2,51.19242820000000193659,0.27202039999999999553,3.053996420534054e+01,1,,mlIDFG6zwADFI_jdbC7cNw,51.19241999999999848114,0.27211499999999999577,1.957900000000000e+02
3,51.19247940000000340888,0.27206859999999999378,3.053996420534054e+01,1,,jSWXyBxcZzJyAXbgCgvh7g,51.19249099999999685906,0.27210899999999998977,3.307400000000000e+02
4,51.18416150000000186537,0.26554010000000000113,2.033434774592385e+02,2,,D9hbmNz4chM_nTAtAGfPEQ,51.18415600000000154068,0.26560099999999997600,8.445000000000000e+01
5,51.18407193336575033982,0.26547843309367674669,2.033434294104149e+02,2,,ThmzfOcwd87hnuKWHVVI9w,51.18407799999999951979,0.26540700000000000403,2.499000000000000e+01
6,51.18398236669907674923,0.26541676642701084177,2.033433813634765e+02,2,,-5eHrmWQvNOYQHPzssijCA,51.18395300000000247564,0.26545600000000002527,2.019400000000000e+02
7,51.18389280000000240989,0.26535510000000001041,2.048358183882581e+02,2,,CUCRmx9MFJ4Qo2A6e3M_Ng,51.18391199999999940928,0.26542599999999999527,2.025400000000000e+02
8,51.18381190003041325554,0.26529536645698792441,2.048357718477652e+02,2,,0e1EjNP7Tcq1a0tQNIHf4w,51.18381399999999814554,0.26535599999999998078,2.036400000000000e+02
9,51.18373100003041287209,0.26523563312365472378,2.048357253019133e+02,2,,IM4E4_nFgxfojgsodlitxA,51.18371499999999940655,0.26528000000000001579,2.050699900000000e+02
10,51.18365010000000125956,0.26517590000000001993,2.146593009020726e+02,2,,-Llq3LlS3kVp5CGjyeid6w,51.18362700000000131695,0.26521000000000000130,2.060100000000000e+02
11,51.18357460008866866019,0.26509262459079774299,2.146592360182200e+02,2,,O_7E8TlXrLBlKNWZxrwHGw,51.18358899999999778174,0.26517200000000001880,2.069800000000000e+02
12,51.18349910011822601064,0.26500934945439763579,2.146591711311443e+02,2,,qFhd0tgU5l33ddH536BbOA,51.18350099999999969214,0.26508199999999998431,2.102600000000000e+02
13,51.18342360008866620547,0.26492607459079836607,2.146591062471240e+02,2,,rdpE66YnZW3lyA_C_K08gw,51.18341699999999860893,0.26498300000000002408,2.138600000000000e+02
14,51.18334810000000345553,0.26484279999999998934,2.246208100199499e+02,2,,W2myjRdx4V5IshlOrLUOnA,51.18333799999999911279,0.26487899999999997558,2.177800000000000e+02
15,51.18328672511938037815,0.26474617461403082697,2.246207347375030e+02,2,,HeptbS5ly2IS5ye5XnRt5w,51.18325999999999709189,0.26476199999999999735,2.220699900000000e+02
16,51.18322535015917651435,0.26464954948537505741,2.246206594432885e+02,2,,4qjE9sQR6DxQQ8XmHEoFig,51.18318899999999871397,0.26465199999999999836,2.248799900000000e+02
17,51.18316397511937765330,0.26455292461403173698,2.246205841610136e+02,2,,16WBtvP17MPjKqeA1y32UQ,51.18310999999999921783,0.26451400000000002688,2.257800000000000e+02
18,51.18310259999999800584,0.26445629999999997750,2.276055926834686e+02,2,,BYSCDzBSARoTR6GRbfnECA,51.18309500000000156206,0.26448700000000002763,3.306300000000000e+02
19,51.18304915011153610749,0.26436289967509141174,2.276055199037382e+02,2,,mL1prdumiQqfYAXb-OjUSA,51.18306700000000120099,0.26443899999999997963,2.259000000000000e+02
20,51.18299570014870880641,0.26426949956678957854,2.276054471461120e+02,2,,x6im87pW-8Lb4RtMqhweLw,51.18299499999999824240,0.26431900000000002615,2.246200000000000e+02
21,51.18294225011154452432,0.26417609967509392277,2.276053743625725e+02,2,,9CCXGQb0t00QTAB8uhyYTQ,51.18291899999999827742,0.26419700000000001516,2.213400000000000e+02
22,51.18288880000000062864,0.26408270000000000355,2.133582954654750e+02,2,,N3ktkVSc1eBlpLaROqp8nA,51.18282500000000112550,0.26406499999999999417,2.179899900000000e+02
23,51.18275445008486457255,0.26394159958874779948,2.133581855264474e+02,2,,pu8Ab3WmnDaT9f57ZgSg-A,51.18274100000000004229,0.26395400000000002194,2.140499900000000e+02
24,51.18268727506363546809,0.26387104969156049972,2.133581305625319e+02,2,,dmhIDQJtMhyRX62snuZC6Q,51.18263900000000177215,0.26385399999999997744,2.099400000000000e+02
25,51.18252475001622059381,0.26373879987237136557,2.020785888162455e+02,2,,o5gksnC0s5Z0J-Klkjjwow,51.18254300000000256432,0.26377699999999998370,2.051700000000000e+02
26,51.18413489999999654856,0.26264749999999997820,3.136994226179552e+02,3,,jHNdwDARLsxcn1Y8G2J0bg,51.18426600000000092905,0.26261200000000001209,1.226000000000000e+02
27,51.18425320000000056098,0.26245000000000001661,2.840372238795412e+02,3,,-Z52e711QS3b8DSnbdsPrQ,51.18429499999999876536,0.26249099999999997435,1.182999950000000e+02
28,51.18428010012556939046,0.26227835010017491735,2.840370901417796e+02,3,,eZz8uBhyfObtV3mRQHmhew,51.18434200000000089403,0.26225700000000001788,1.039300000000000e+02
29,51.18430699999999688998,0.26210670000000002577,2.834710502782812e+02,3,,ycjggYL-RDZs_qcpOXZPxg,51.18435900000000060572,0.26211400000000001365,1.012999950000000e+02
30,51.18432987529676836402,0.26195435022682644899,2.834709315788758e+02,3,,AFFBmB2eA_ROiiX377fr-Q,51.18437200000000331102,0.26194400000000001016,9.931000000000000e+01
31,51.18435275039569631872,0.26180200030243477860,2.834708128668768e+02,3,,4cnOG8JAdo0DhSMkkHDg7A,51.18438499999999891088,0.26178099999999998593,9.865999600000001e+01
32,51.18437562529677364864,0.26164965022682595830,2.834706941656612e+02,3,,AwuzPAbPXVb9TvOJnNxBJg,51.18440900000000226555,0.26162499999999999645,1.030099950000000e+02
33,51.18439850000000035379,0.26149729999999998808,2.949423903202231e+02,3,,VC29ERrclTGv5939kRzn6g,51.18444300000000168893,0.26147100000000000897,1.126800000000000e+02
34,51.18447023346237045871,0.26125123352480772443,2.949421985937965e+02,3,,qReObUxoqm35I0LUVQv9uA,51.18448999999999671218,0.26132300000000002749,1.223100000000000e+02
35,51.18450610000000011723,0.26112819999999997700,3.184316107159067e+02,3,,6_UP_8plt2Dd8vYzJSH0Mw,51.18454200000000042792,0.26119700000000001250,1.287900000000000e+02
36,51.18458950005935292893,0.26101020021350912481,3.184315187726476e+02,3,,L0Px8AzEqDEfO2OQGwoTsw,51.18460799999999721877,0.26106499999999999151,1.347600000000000e+02
37,51.18467290000000247119,0.26089220000000001853,3.170473132510603e+02,3,,FuFCHeGt-YzXncQneiZ8og,51.18465199999999981628,0.26100000000000000977,1.367900000000000e+02
38,51.18475090005719607689,0.26077635019604999966,3.170472229866416e+02,3,,O4bRvZX3mVHbVnH9OTl6Kw,51.18474400000000201771,0.26086199999999998278,1.384500000000000e+02
39,51.18482889999999940756,0.26066050000000001718,3.170472229866416e+02,3,,4cmpbGiXY-kMQdcD3cHUpQ,51.18485499999999888132,0.26069599999999998330,4.230999800000000e+01
40,51.19369189999999747442,0.26243600000000000261,7.541201276178364e+01,4,,OvJBmHr1PJWkbDi1p_2BvQ,51.19368800000000163664,0.26249299999999997635,1.420200000000000e+02
41,51.19371538624451289934,0.26257999955961475180,7.541212497141734e+01,4,,iNSTtKoxiDYEEWuhloGEcA,51.19370200000000181717,0.26259500000000002284,2.416500000000000e+02
42,51.19373887231228792416,0.26272399926602607589,7.541223719803193e+01,4,,1zpuQ810c31qVRRQkOKAxg,51.19373199999999712873,0.26276800000000000157,2.542399900000000e+02
